Date,Year,Births,State
1986-07-01,1986,23838,New Hampshire
1986-08-01,1986,23039,New Hampshire
1986-09-01,1986,22954,New Hampshire
1986-10-01,1986,22116,New Hampshire
1986-11-01,1986,20868,New Hampshire
1986-12-01,1986,21913,New Hampshire
1986-01-01,1986,916,New Mexico
1986-02-01,1986,852,New Mexico
1986-03-01,1986,936,New Mexico
1986-04-01,1986,971,New Mexico
1986-05-01,1986,966,New Mexico
1986-06-01,1986,887,New Mexico
1986-07-01,1986,918,New Mexico
1986-09-01,1986,912,New Mexico
1986-10-01,1986,883,New Mexico
1986-11-01,1986,750,New Mexico
1986-12-01,1986,891,New Mexico
1986-08-01,1986,937,New Mexico
1986-01-01,1986,4231,North Carolina
1986-02-01,1986,3902,North Carolina
1986-03-01,1986,4172,North Carolina
1986-04-01,1986,4039,North Carolina
1986-05-01,1986,4165,North Carolina
1986-06-01,1986,4156,North Carolina
1986-07-01,1986,4583,North Carolina
1986-08-01,1986,4476,North Carolina
1986-09-01,1986,4584,North Carolina
1986-10-01,1986,4316,North Carolina
1986-11-01,1986,3798,North Carolina
1986-12-01,1986,4218,North Carolina
1986-01-01,1986,3088,North Dakota
1986-02-01,1986,2866,North Dakota
1986-03-01,1986,3299,North Dakota
1986-04-01,1986,3376,North Dakota
1986-05-01,1986,3545,North Dakota
1986-06-01,1986,3341,North Dakota
1986-07-01,1986,3500,North Dakota
1986-08-01,1986,3464,North Dakota
1986-09-01,1986,3365,North Dakota
1986-10-01,1986,3116,North Dakota
1986-11-01,1986,2849,North Dakota
1986-12-01,1986,3062,North Dakota
1986-01-01,1986,13095,Ohio
1986-02-01,1986,12103,Ohio
1986-03-01,1986,13754,Ohio
1986-04-01,1986,13373,Ohio
1986-05-01,1986,13768,Ohio
1986-06-01,1986,13220,Ohio
1986-07-01,1986,14465,Ohio
1986-08-01,1986,14350,Ohio
1986-09-01,1986,14199,Ohio
1986-10-01,1986,13399,Ohio
1986-11-01,1986,12383,Ohio
1986-12-01,1986,12861,Ohio
1986-01-01,1986,1078,Oklahoma
1986-02-01,1986,1018,Oklahoma
1986-03-01,1986,1069,Oklahoma
1986-04-01,1986,1135,Oklahoma
1986-05-01,1986,1171,Oklahoma
1986-06-01,1986,1072,Oklahoma
1986-07-01,1986,1236,Oklahoma
1986-08-01,1986,1166,Oklahoma
1986-09-01,1986,1177,Oklahoma
1986-10-01,1986,1151,Oklahoma
1986-11-01,1986,1036,Oklahoma
1986-12-01,1986,1135,Oklahoma
1986-01-01,1986,4311,Oregon
1986-02-01,1986,3898,Oregon
1986-03-01,1986,4223,Oregon
1986-04-01,1986,4103,Oregon
1986-05-01,1986,4096,Oregon
1986-06-01,1986,4136,Oregon
1986-07-01,1986,4576,Oregon
1986-08-01,1986,4584,Oregon
1986-09-01,1986,4716,Oregon
1986-10-01,1986,4489,Oregon
1986-11-01,1986,4143,Oregon
1986-12-01,1986,4525,Oregon
1986-01-01,1986,936,Pennsylvania
1986-02-01,1986,959,Pennsylvania
1986-03-01,1986,1007,Pennsylvania
1986-04-01,1986,935,Pennsylvania
1986-05-01,1986,1029,Pennsylvania
1986-06-01,1986,1007,Pennsylvania
1986-07-01,1986,1004,Pennsylvania
1986-08-01,1986,1038,Pennsylvania
1986-09-01,1986,1011,Pennsylvania
1986-10-01,1986,964,Pennsylvania
1986-11-01,1986,824,Pennsylvania
1986-12-01,1986,901,Pennsylvania
1986-01-01,1986,25315,Rhode Island
1986-02-01,1986,22992,Rhode Island
1986-03-01,1986,24620,Rhode Island
1986-04-01,1986,24092,Rhode Island
1986-05-01,1986,24960,Rhode Island
1986-06-01,1986,24679,Rhode Island
1986-07-01,1986,27564,Rhode Island
1986-08-01,1986,27533,Rhode Island
1986-09-01,1986,28021,Rhode Island
1986-10-01,1986,26545,Rhode Island
1986-11-01,1986,24295,Rhode Island
1986-12-01,1986,26450,Rhode Island
1986-01-01,1986,2904,South Carolina
1986-02-01,1986,2792,South Carolina
1986-03-01,1986,3271,South Carolina
1986-04-01,1986,3238,South Carolina
1986-05-01,1986,3284,South Carolina
1986-06-01,1986,3160,South Carolina
1986-07-01,1986,3322,South Carolina
1986-08-01,1986,3128,South Carolina
1986-09-01,1986,3096,South Carolina
1986-10-01,1986,2917,South Carolina
1986-11-01,1986,2505,South Carolina
1986-12-01,1986,2795,South Carolina
1986-01-01,1986,673,South Dakota
1986-02-01,1986,576,South Dakota
1986-03-01,1986,677,South Dakota
1986-04-01,1986,710,South Dakota
1986-05-01,1986,736,South Dakota
1986-06-01,1986,756,South Dakota
1986-07-01,1986,699,South Dakota
1986-08-01,1986,711,South Dakota
1986-09-01,1986,697,South Dakota
1986-10-01,1986,668,South Dakota
1986-11-01,1986,622,South Dakota
1986-12-01,1986,614,South Dakota
1986-01-01,1986,7042,Tennessee
1986-02-01,1986,6499,Tennessee
1986-03-01,1986,7284,Tennessee
1986-04-01,1986,6951,Tennessee
1986-05-01,1986,7178,Tennessee
1986-06-01,1986,7071,Tennessee
1986-07-01,1986,7804,Tennessee
1986-08-01,1986,7748,Tennessee
1986-09-01,1986,7854,Tennessee
1986-10-01,1986,7436,Tennessee
1986-11-01,1986,6852,Tennessee
1986-12-01,1986,7464,Tennessee
1986-01-01,1986,5621,Texas
1986-02-01,1986,5183,Texas
1986-03-01,1986,5967,Texas
1986-04-01,1986,5777,Texas
1986-05-01,1986,6300,Texas
1986-06-01,1986,5962,Texas
1986-07-01,1986,6237,Texas
1986-08-01,1986,6163,Texas
1986-09-01,1986,5936,Texas
1986-10-01,1986,5689,Texas
1986-11-01,1986,5144,Texas
1986-12-01,1986,5461,Texas
1986-01-01,1986,1939,Utah
1986-02-01,1986,1729,Utah
1986-03-01,1986,1931,Utah
1986-04-01,1986,1935,Utah
1986-05-01,1986,1925,Utah
1986-06-01,1986,1927,Utah
1986-07-01,1986,2078,Utah
1986-08-01,1986,2047,Utah
1986-09-01,1986,2056,Utah
1986-10-01,1986,1961,Utah
1986-11-01,1986,1747,Utah
1986-12-01,1986,1961,Utah
1986-01-01,1986,5794,Vermont
1986-02-01,1986,5490,Vermont
1986-03-01,1986,6256,Vermont
1986-04-01,1986,6085,Vermont
1986-05-01,1986,6368,Vermont
1986-06-01,1986,5948,Vermont
1986-07-01,1986,6506,Vermont
1986-08-01,1986,6348,Vermont
1986-09-01,1986,6452,Vermont
1986-10-01,1986,5852,Vermont
1986-11-01,1986,5539,Vermont
1986-12-01,1986,5695,Vermont
1986-01-01,1986,707,Virginia
1986-02-01,1986,649,Virginia
1986-03-01,1986,801,Virginia
1986-04-01,1986,756,Virginia
1986-05-01,1986,801,Virginia
1986-06-01,1986,740,Virginia
1986-07-01,1986,796,Virginia
1986-08-01,1986,743,Virginia
1986-09-01,1986,717,Virginia
1986-10-01,1986,667,Virginia
1986-11-01,1986,624,Virginia
1986-12-01,1986,632,Virginia
1987-01-01,1987,5036,Alabama
1987-02-01,1987,4522,Alabama
1987-03-01,1987,4823,Alabama
1987-04-01,1987,4485,Alabama
1987-05-01,1987,4723,Alabama
1987-06-01,1987,4894,Alabama
1987-07-01,1987,5220,Alabama
1987-08-01,1987,5300,Alabama
1987-09-01,1987,5338,Alabama
1987-10-01,1987,5228,Alabama
1987-11-01,1987,4793,Alabama
1987-12-01,1987,5221,Alabama
1987-01-01,1987,914,Alaska
1987-02-01,1987,899,Alaska
1987-03-01,1987,1019,Alaska
1987-04-01,1987,956,Alaska
1987-05-01,1987,993,Alaska
1987-06-01,1987,1001,Alaska
1987-07-01,1987,1022,Alaska
1987-08-01,1987,978,Alaska
1987-09-01,1987,1014,Alaska
1987-10-01,1987,970,Alaska
1987-11-01,1987,913,Alaska
1987-12-01,1987,998,Alaska
1987-01-01,1987,2872,Arizona
1987-02-01,1987,2544,Arizona
1987-03-01,1987,2700,Arizona
1987-04-01,1987,2579,Arizona
1987-05-01,1987,2677,Arizona
1987-06-01,1987,2914,Arizona
1987-07-01,1987,3202,Arizona
1987-08-01,1987,3183,Arizona
1987-09-01,1987,3105,Arizona
1987-10-01,1987,3033,Arizona
1987-11-01,1987,2720,Arizona
1987-12-01,1987,3036,Arizona
1987-01-01,1987,40127,Arkansas
1987-02-01,1987,36933,Arkansas
1987-03-01,1987,41747,Arkansas
1987-04-01,1987,40999,Arkansas
1987-05-01,1987,42158,Arkansas
1987-06-01,1987,42570,Arkansas
1987-07-01,1987,44557,Arkansas
1987-08-01,1987,43673,Arkansas
1987-09-01,1987,44188,Arkansas
1987-10-01,1987,42983,Arkansas
1987-11-01,1987,40648,Arkansas
1987-12-01,1987,42830,Arkansas
1987-01-01,1987,4178,California
1987-02-01,1987,4137,California
1987-03-01,1987,4701,California
1987-04-01,1987,4468,California
1987-05-01,1987,4812,California
1987-06-01,1987,4650,California
1987-07-01,1987,4857,California
1987-08-01,1987,4563,California
1987-09-01,1987,4595,California
1987-10-01,1987,4385,California
1987-11-01,1987,4183,California
1987-12-01,1987,4279,California
1987-01-01,1987,770,Colorado
1987-02-01,1987,699,Colorado
1987-03-01,1987,885,Colorado
1987-04-01,1987,807,Colorado
1987-05-01,1987,818,Colorado
1987-06-01,1987,810,Colorado
1987-07-01,1987,861,Colorado
1987-08-01,1987,856,Colorado
1987-09-01,1987,860,Colorado
1987-10-01,1987,864,Colorado
1987-11-01,1987,839,Colorado
1987-12-01,1987,820,Colorado
1987-01-01,1987,14533,Delaware
1987-02-01,1987,13127,Delaware
1987-03-01,1987,13937,Delaware
1987-04-01,1987,13438,Delaware
1987-05-01,1987,13713,Delaware
1987-06-01,1987,13793,Delaware
1987-07-01,1987,14832,Delaware
1987-08-01,1987,15097,Delaware
1987-09-01,1987,15854,Delaware
1987-10-01,1987,15805,Delaware
1987-11-01,1987,15195,Delaware
1987-12-01,1987,15820,Delaware
1987-01-01,1987,8298,District Of Columbia
1987-02-01,1987,7703,District Of Columbia
1987-03-01,1987,8310,District Of Columbia
1987-04-01,1987,7919,District Of Columbia
1987-05-01,1987,8287,District Of Columbia
1987-06-01,1987,8409,District Of Columbia
1987-07-01,1987,8979,District Of Columbia
1987-08-01,1987,9074,District Of Columbia
1987-09-01,1987,9239,District Of Columbia
1987-10-01,1987,8826,District Of Columbia
1987-11-01,1987,8476,District Of Columbia
1987-12-01,1987,8987,District Of Columbia
1987-01-01,1987,1611,Florida
1987-02-01,1987,1376,Florida
1987-03-01,1987,1539,Florida
1987-04-01,1987,1421,Florida
1987-05-01,1987,1565,Florida
1987-06-01,1987,1454,Florida
1987-07-01,1987,1528,Florida
1987-08-01,1987,1639,Florida
1987-09-01,1987,1671,Florida
1987-10-01,1987,1607,Florida
1987-11-01,1987,1551,Florida
1987-12-01,1987,1642,Florida
1987-01-01,1987,1276,Georgia
1987-02-01,1987,1192,Georgia
1987-03-01,1987,1375,Georgia
1987-04-01,1987,1420,Georgia
1987-05-01,1987,1400,Georgia
1987-06-01,1987,1434,Georgia
1987-07-01,1987,1424,Georgia
1987-08-01,1987,1323,Georgia
1987-09-01,1987,1299,Georgia
1987-10-01,1987,1233,Georgia
1987-11-01,1987,1294,Georgia
1987-12-01,1987,1262,Georgia
1987-01-01,1987,5980,Hawaii
1987-02-01,1987,5884,Hawaii
1987-03-01,1987,6422,Hawaii
1987-04-01,1987,6340,Hawaii
1987-05-01,1987,6719,Hawaii
1987-06-01,1987,6773,Hawaii
1987-07-01,1987,6825,Hawaii
1987-08-01,1987,6994,Hawaii
1987-09-01,1987,6898,Hawaii
1987-10-01,1987,6803,Hawaii
1987-11-01,1987,6354,Hawaii
1987-12-01,1987,6574,Hawaii
1987-01-01,1987,3067,Idaho
1987-02-01,1987,2831,Idaho
1987-03-01,1987,3204,Idaho
1987-04-01,1987,3073,Idaho
1987-05-01,1987,3256,Idaho
1987-06-01,1987,3285,Idaho
1987-07-01,1987,3295,Idaho
1987-08-01,1987,3276,Idaho
1987-09-01,1987,3374,Idaho
1987-10-01,1987,3260,Idaho
1987-11-01,1987,2950,Idaho
1987-12-01,1987,3027,Idaho
1987-01-01,1987,3171,Illinois
1987-02-01,1987,2923,Illinois
1987-03-01,1987,3224,Illinois
1987-04-01,1987,3094,Illinois
1987-05-01,1987,3193,Illinois
1987-06-01,1987,3269,Illinois
1987-07-01,1987,3475,Illinois
1987-08-01,1987,3248,Illinois
1987-09-01,1987,3379,Illinois
1987-10-01,1987,3221,Illinois
1987-11-01,1987,3080,Illinois
1987-12-01,1987,3231,Illinois
1987-01-01,1987,4287,Indiana
1987-02-01,1987,3906,Indiana
1987-03-01,1987,4274,Indiana
1987-04-01,1987,3980,Indiana
1987-05-01,1987,4267,Indiana
1987-06-01,1987,4285,Indiana
1987-07-01,1987,4606,Indiana
1987-08-01,1987,4549,Indiana
1987-09-01,1987,4527,Indiana
1987-10-01,1987,4377,Indiana
1987-11-01,1987,4093,Indiana
1987-12-01,1987,4228,Indiana
1987-01-01,1987,6512,Iowa
1987-02-01,1987,5680,Iowa
1987-03-01,1987,5822,Iowa
1987-04-01,1987,5579,Iowa
1987-05-01,1987,5752,Iowa
1987-06-01,1987,5828,Iowa
1987-07-01,1987,6597,Iowa
1987-08-01,1987,6528,Iowa
1987-09-01,1987,6701,Iowa
1987-10-01,1987,6488,Iowa
1987-11-01,1987,6027,Iowa
1987-12-01,1987,6453,Iowa
1987-01-01,1987,1271,Kansas
1987-02-01,1987,1203,Kansas
1987-03-01,1987,1457,Kansas
1987-04-01,1987,1355,Kansas
1987-05-01,1987,1485,Kansas
1987-06-01,1987,1507,Kansas
1987-07-01,1987,1528,Kansas
1987-08-01,1987,1414,Kansas
1987-09-01,1987,1441,Kansas
1987-10-01,1987,1490,Kansas
1987-11-01,1987,1280,Kansas
1987-12-01,1987,1416,Kansas
1987-01-01,1987,5669,Kentucky
1987-02-01,1987,5409,Kentucky
1987-03-01,1987,5997,Kentucky
1987-04-01,1987,5906,Kentucky
1987-05-01,1987,6178,Kentucky
1987-06-01,1987,6071,Kentucky
1987-07-01,1987,6493,Kentucky
1987-08-01,1987,6244,Kentucky
1987-09-01,1987,6210,Kentucky
1987-10-01,1987,6454,Kentucky
1987-11-01,1987,5876,Kentucky
1987-12-01,1987,6037,Kentucky
1987-01-01,1987,6586,Louisiana
1987-02-01,1987,5994,Louisiana
1987-03-01,1987,7087,Louisiana
1987-04-01,1987,7195,Louisiana
1987-05-01,1987,7430,Louisiana
1987-06-01,1987,7400,Louisiana
1987-07-01,1987,7580,Louisiana
1987-08-01,1987,7015,Louisiana
1987-09-01,1987,7252,Louisiana
1987-10-01,1987,7230,Louisiana
1987-11-01,1987,6686,Louisiana
1987-12-01,1987,6998,Louisiana
1987-01-01,1987,11047,Maine
1987-02-01,1987,10380,Maine
1987-03-01,1987,11973,Maine
1987-04-01,1987,11715,Maine
1987-05-01,1987,12390,Maine
1987-06-01,1987,12081,Maine
1987-07-01,1987,12468,Maine
1987-08-01,1987,12317,Maine
1987-09-01,1987,12315,Maine
1987-10-01,1987,11758,Maine
1987-11-01,1987,10806,Maine
1987-12-01,1987,11328,Maine
1987-01-01,1987,4993,Maryland
1987-02-01,1987,4802,Maryland
1987-03-01,1987,5625,Maryland
1987-04-01,1987,5614,Maryland
1987-05-01,1987,5748,Maryland
1987-06-01,1987,5747,Maryland
1987-07-01,1987,5849,Maryland
1987-08-01,1987,5526,Maryland
1987-09-01,1987,5646,Maryland
1987-10-01,1987,5297,Maryland
1987-11-01,1987,5033,Maryland
1987-12-01,1987,5293,Maryland
1987-01-01,1987,3488,Massachusetts
1987-02-01,1987,3117,Massachusetts
1987-03-01,1987,3294,Massachusetts
1987-04-01,1987,3078,Massachusetts
1987-05-01,1987,3198,Massachusetts
1987-06-01,1987,3377,Massachusetts
1987-07-01,1987,3556,Massachusetts
1987-08-01,1987,3686,Massachusetts
1987-09-01,1987,3738,Massachusetts
1987-10-01,1987,3643,Massachusetts
1987-11-01,1987,3433,Massachusetts
1987-12-01,1987,3684,Massachusetts
1987-01-01,1987,6081,Michigan
1987-02-01,1987,5680,Michigan
1987-03-01,1987,6290,Michigan
1987-04-01,1987,5976,Michigan
1987-05-01,1987,6203,Michigan
1987-06-01,1987,6446,Michigan
1987-07-01,1987,6689,Michigan
1987-08-01,1987,6578,Michigan
1987-09-01,1987,6625,Michigan
1987-10-01,1987,6459,Michigan
1987-11-01,1987,5981,Michigan
1987-12-01,1987,6138,Michigan
1987-01-01,1987,961,Minnesota
1987-02-01,1987,923,Minnesota
1987-03-01,1987,1063,Minnesota
1987-04-01,1987,1084,Minnesota
1987-05-01,1987,1126,Minnesota
1987-06-01,1987,1114,Minnesota
1987-07-01,1987,1071,Minnesota
1987-08-01,1987,989,Minnesota
1987-09-01,1987,1051,Minnesota
1987-10-01,1987,1045,Minnesota
1987-11-01,1987,879,Minnesota
1987-12-01,1987,939,Minnesota
1987-01-01,1987,1946,Mississippi
1987-02-01,1987,1864,Mississippi
1987-03-01,1987,2089,Mississippi
1987-04-01,1987,1954,Mississippi
1987-05-01,1987,2026,Mississippi
1987-06-01,1987,1972,Mississippi
1987-07-01,1987,2060,Mississippi
1987-08-01,1987,1964,Mississippi
1987-09-01,1987,2109,Mississippi
1987-10-01,1987,2002,Mississippi
1987-11-01,1987,1891,Mississippi
1987-12-01,1987,1945,Mississippi
1987-01-01,1987,1325,Missouri
1987-02-01,1987,1187,Missouri
1987-03-01,1987,1337,Missouri
1987-04-01,1987,1336,Missouri
1987-05-01,1987,1385,Missouri
1987-06-01,1987,1436,Missouri
1987-07-01,1987,1536,Missouri
1987-08-01,1987,1491,Missouri
1987-09-01,1987,1486,Missouri
1987-10-01,1987,1390,Missouri
1987-11-01,1987,1316,Missouri
1987-12-01,1987,1443,Missouri
1987-01-01,1987,1230,Montana
1987-02-01,1987,1170,Montana
1987-03-01,1987,1439,Montana
1987-04-01,1987,1497,Montana
1987-05-01,1987,1555,Montana
1987-06-01,1987,1510,Montana
1987-07-01,1987,1511,Montana
1987-08-01,1987,1488,Montana
1987-09-01,1987,1464,Montana
1987-10-01,1987,1442,Montana
1987-11-01,1987,1364,Montana
1987-12-01,1987,1362,Montana
1987-01-01,1987,8984,Nebraska
1987-02-01,1987,8531,Nebraska
1987-03-01,1987,9241,Nebraska
1987-04-01,1987,9236,Nebraska
1987-05-01,1987,9771,Nebraska
1987-06-01,1987,9628,Nebraska
1987-07-01,1987,10024,Nebraska
1987-08-01,1987,9616,Nebraska
1987-09-01,1987,9934,Nebraska
1987-10-01,1987,9638,Nebraska
1987-11-01,1987,9230,Nebraska
1987-12-01,1987,9535,Nebraska
1987-01-01,1987,2213,Nevada
1987-02-01,1987,2090,Nevada
1987-03-01,1987,2331,Nevada
1987-04-01,1987,2265,Nevada
1987-05-01,1987,2319,Nevada
1987-06-01,1987,2366,Nevada
1987-07-01,1987,2448,Nevada
1987-08-01,1987,2334,Nevada
1987-09-01,1987,2299,Nevada
1987-10-01,1987,2268,Nevada
1987-11-01,1987,2104,Nevada
1987-12-01,1987,2261,Nevada
1987-01-01,1987,21393,New Hampshire
1987-02-01,1987,20058,New Hampshire
1987-03-01,1987,22811,New Hampshire
1987-04-01,1987,22164,New Hampshire
1987-05-01,1987,23265,New Hampshire
1987-06-01,1987,23411,New Hampshire
1987-07-01,1987,24100,New Hampshire
1987-08-01,1987,23345,New Hampshire
1987-09-01,1987,23560,New Hampshire
1987-10-01,1987,23563,New Hampshire
1987-11-01,1987,21897,New Hampshire
1987-12-01,1987,22551,New Hampshire
1987-01-01,1987,767,New Mexico
1987-02-01,1987,811,New Mexico
1987-03-01,1987,910,New Mexico
1987-04-01,1987,873,New Mexico
1987-05-01,1987,897,New Mexico
1987-06-01,1987,894,New Mexico
1987-07-01,1987,946,New Mexico
1987-08-01,1987,890,New Mexico
1987-09-01,1987,872,New Mexico
1987-10-01,1987,829,New Mexico
1987-11-01,1987,754,New Mexico
1987-12-01,1987,857,New Mexico
1987-01-01,1987,3901,North Carolina
1987-02-01,1987,3701,North Carolina
1987-03-01,1987,4018,North Carolina
1987-04-01,1987,3886,North Carolina
1987-05-01,1987,3928,North Carolina
1987-06-01,1987,3922,North Carolina
1987-07-01,1987,4276,North Carolina
1987-08-01,1987,4258,North Carolina
1987-09-01,1987,4217,North Carolina
1987-10-01,1987,4108,North Carolina
1987-11-01,1987,3678,North Carolina
1987-12-01,1987,3988,North Carolina
1987-01-01,1987,3012,North Dakota
1987-02-01,1987,2699,North Dakota
1987-03-01,1987,3348,North Dakota
1987-04-01,1987,3372,North Dakota
1987-05-01,1987,3519,North Dakota
1987-06-01,1987,3416,North Dakota
1987-07-01,1987,3433,North Dakota
1987-08-01,1987,3278,North Dakota
1987-09-01,1987,3241,North Dakota
1987-10-01,1987,3131,North Dakota
1987-11-01,1987,3080,North Dakota
1987-12-01,1987,3168,North Dakota
1987-01-01,1987,12985,Ohio
1987-02-01,1987,11912,Ohio
1987-03-01,1987,13848,Ohio
1987-04-01,1987,13523,Ohio
1987-05-01,1987,13732,Ohio
1987-06-01,1987,13930,Ohio
1987-07-01,1987,14135,Ohio
1987-08-01,1987,14044,Ohio
1987-09-01,1987,14090,Ohio
1987-10-01,1987,14095,Ohio
1987-11-01,1987,12815,Ohio
1987-12-01,1987,13542,Ohio
1987-01-01,1987,1081,Oklahoma
1987-02-01,1987,1051,Oklahoma
1987-03-01,1987,1232,Oklahoma
1987-04-01,1987,1141,Oklahoma
1987-05-01,1987,1227,Oklahoma
1987-06-01,1987,1230,Oklahoma
1987-07-01,1987,1265,Oklahoma
1987-08-01,1987,1212,Oklahoma
1987-09-01,1987,1243,Oklahoma
1987-10-01,1987,1126,Oklahoma
1987-11-01,1987,1061,Oklahoma
1987-12-01,1987,1178,Oklahoma
1987-01-01,1987,4287,Oregon
1987-02-01,1987,4043,Oregon
1987-03-01,1987,4254,Oregon
1987-04-01,1987,4123,Oregon
1987-05-01,1987,4187,Oregon
1987-06-01,1987,4264,Oregon
1987-07-01,1987,4670,Oregon
1987-08-01,1987,4655,Oregon
1987-09-01,1987,4689,Oregon
1987-10-01,1987,4704,Oregon
1987-11-01,1987,4304,Oregon
1987-12-01,1987,4621,Oregon
